 Name ; First public release date ; Creator ;Ownerormaintainer lc=y ; License 
 rh| MS-DOS&nbsp,6.21 ; 1994 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,6.22 ; 1994 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,7.0 (Windows 95A) ; 1995 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,7.10 (Windows 95 OSRs 2 and 2.5, 98, 98 SE) ; 1996 ; Microsoft ; Support ended 
 rh| MS-DOS&nbsp,8.0 (Windows ME and later)MS-DOS8.0 has most of the functionality of prior versions, but with significant losses of usability, e.g., the loss of FORMAT /S command, that can be substituted by formatting HDD/FDD and then copying IO.SYS from CD-ROM boot A: image, as first ever file onto drive, loss of SYS A: (or SYS B:) command for floppies, that can be substituted too in the same way as FORMAT /S, inability to boot to a command prompt without substitution/modification of IO.SYS (other than CD-ROM boot version) and COMMAND.COM. For purpose of booting from C: drive, an unmodified IO.SYS from simulated A: boot diskette image, that is placed on WindowsMe OEM CD-ROM, from which that CD boots, can be used, and English COMMAND.COM can be modified by replacing in this file at hex offset 00006510h byte 75h by byte EBh, or substituted by (now freeware) 4DOS  ; 2000 ; Microsoft ; Support ended by MicrosoftWhile Windows ME support ended, a version of its underlying DOS is included with Windows XP. When one formats a floppy in WindowsXP and selects "Create an MS-DOS startup disk", the floppy is formatted with a DOS version that identifies itself as "Windows Millennium Version 4.90.3000". 
 rh| DOS&nbsp,Plus&nbsp,1.1, 1.2/1.2a ; 1985 ; Digital Research ; Support ended 
 rh| DOS&nbsp,Plus&nbsp,2.1 ; 1986 ; Digital Research ; Support ended 
 rh| DR&nbsp,DOS&nbsp,3.31-3.35 ; 1988 ; Digital Research ; Support ended 
 rh| DR&nbsp,DOS&nbsp,3.40-3.41 ; 1989 ; Digital Research ; Support ended 
 rh| DR&nbsp,DOS&nbsp,5.0 ; 1990 ; Digital Research ; Support ended 
 rh| DR&nbsp,DOS&nbsp,6.0 ; 1991 ; Digital Research ; Support ended 
 rh| Novell&nbsp,DOS&nbsp,7 ; 1993 ; Novell ; Support ended 
 rh| Caldera&nbsp,OpenDOS&nbsp,7.01 ; 1997 ; Caldera, Inc.,Caldera UK, Ltd. ; Support ended officially,a derivative, Enhanced DR-DOS, is maintained by Udo Kuhnt ; rowspan="2" Partial, free non-commercial use 
 rh| Caldera&nbsp,DR-OpenDOS&nbsp,7.02 ; 1997 ; Caldera, Inc.,Caldera UK, Ltd. ; Support ended 
 rh| Caldera&nbsp,DR-DOS&nbsp,7.02 ; 1998 ; Caldera, Inc.,Caldera UK, Ltd. ; Support ended ; rowspan="4" Proprietary 
 rh| Caldera&nbsp,DR-DOS&nbsp,7.03 ; 1999, 1998 prereleased ; Caldera Thin Clients, Inc.,Caldera UK, Ltd,Lineo, Inc. ; DRDOS, Inc. 
 rh| DR-DOS8.0 ; 2004 ; DeviceLogics ; Support ended 
 rh| DR-DOS8.1DR-DOS 8.1 was pulled from the market after it was discovered that 8.1 code had been copied from FreeDOS in violation of the GPL license. ; 2005 ; DRDOS, Inc. ; Support ended 
 rh| FreeDOS&nbsp,1.0 ; 2006-09-03 ; Jim Hall, et al. ; The FreeDOS Project ; rowspan="3" Free, GPL 
 rh| FreeDOS&nbsp,1.1 ; 2012-01-02 ; Jim Hall, et al. ; The FreeDOS Project 
 rh| FreeDOS&nbsp,1.2 ; 2016-12-25 ; Jim Hall, et al. ; The FreeDOS Project 
 rh| PTS-DOS&nbsp,6.4 ; 1993 ; PhysTechSoft ; PhysTechSoft ; rowspan="11" Proprietary 
 rh| PTS-DOS&nbsp,6.5 ; ? ; PhysTechSoft ; PhysTechSoft 
 rh| PTS-DOS&nbsp,6.6 ; ? ; PhysTechSoft ; PhysTechSoft 
 rh| PTS-DOS&nbsp,2000 (6.7) ; ? ; PhysTechSoft ; PhysTechSoft 
 rh| PTS-DOS 32 (7.0) ; ? ; PhysTechSoft ; PhysTechSoft 
 rh| PTS-DOS&nbsp,6.51 ; ca. 1995 ; Paragon Technology Systems ; Paragon Technology Systems 
 rh| Paragon DOS 2000 Pro ; ? ; Paragon Technology Systems ; Paragon Technology Systems 
 rh| ROM-DOS&nbsp,6.22 ; ? ; Datalight ; Datalight 
 rh| ROM-DOS&nbsp,7.1 ; ? ; Datalight ; Datalight 
 rh| Embedded DOS ; ? ; General Software ; General Software 
 rh| DIP&nbsp,DOS&nbsp,2.11 ; 1989 ; DIP Research, Atari Corporation ; Support ended 
 rh| RxDOS ; 1994 ; Michael Podanoffsky ; Support ended ; Free, GPL 
 rh| SISNE plus ; ? ; Itautec, Scopus Tecnologia ; Support ended ; Proprietary 
