 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; API support ; API support ; API support ; API support ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; Direct3D ; OpenGL ; OpenCL ; Vulkan ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 HD Graphics  ; 2013 ; Desktop ; Pentium G3xxxT ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 200–1100 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics  ; 2013 ; Desktop ; Celeron G18xx ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 350-1050 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics  ; 2013 ; Desktop ; Celeron G18xxT ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 200-1050 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics  ; 2013 ; Mobile ; Celeron 2950MPentium 3550M ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 400–1100 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics  ; 2013 ; Mobile ; Celeron 29xxUPentium 35xxU ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 200–1000 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics  ; 2013 ; Mobile ; Celeron 29xxYPentium 35xxY ; Haswell ; 04020406040A040B040EULT:0A020A060A0A0A0B0A0E ; 200–850 ; 80:10:1(GT1) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; Yes 
 HD Graphics 4200 ; 2013 ; ULT Mobile ; Core i3-40xxYCore i5-4xxxYCore i7-4610Y ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200–850 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 ; rowspan=31"| Yes 
 HD Graphics 4400 ; 2013 ; Desktop ; Core i3-4130Core i3-4150Core i3-4160Core i3-4170 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1150 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4400 ; 2013 ; Desktop ; Core i3-4130TCore i3-4150TCore i3-4160TCore i3-4170T ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200–1150 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4400 ; 2013 ; Mobile ; Core i3-4005UCore i3-4025U ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200–950 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
